user_id,wall_count,daily_posts,3_day_posts,week_posts,month_posts,two_week_posts
88957881,0.0,0.0,0.0,0.0,0.0,0.0
88961245,0.0,0.0,0.0,0.0,0.0,0.0
89028303,0.0,0.0,0.0,0.0,0.0,0.0
89198362,0.0,0.0,0.0,0.0,0.0,0.0
89528649,0.0,0.0,0.0,0.0,0.0,0.0
89629559,0.0,0.0,0.0,0.0,0.0,0.0
89635314,0.0,0.0,0.0,0.0,0.0,0.0
89636207,0.0,0.0,0.0,0.0,0.0,0.0
89648756,0.0,0.0,0.0,0.0,0.0,0.0
89671515,0.0,0.0,0.0,0.0,0.0,0.0
89713256,0.0,0.0,0.0,0.0,0.0,0.0
89765231,0.0,0.0,0.0,0.0,0.0,0.0
89795959,0.0,0.0,0.0,0.0,0.0,0.0
89885370,0.0,0.0,0.0,0.0,0.0,0.0
89896234,0.0,0.0,0.0,0.0,0.0,0.0
89917752,0.0,0.0,0.0,0.0,0.0,0.0
89945146,0.0,0.0,0.0,0.0,0.0,0.0
89957903,0.0,0.0,0.0,0.0,0.0,0.0
89962957,0.0,0.0,0.0,0.0,0.0,0.0
90041050,0.0,0.0,0.0,0.0,0.0,0.0
90116532,0.0,0.0,0.0,0.0,0.0,0.0
90203827,0.0,0.0,0.0,0.0,0.0,0.0
90212863,0.0,0.0,0.0,0.0,0.0,0.0
90222827,0.0,0.0,0.0,0.0,0.0,0.0
90247393,0.0,0.0,0.0,0.0,0.0,0.0
90258769,0.0,0.0,0.0,0.0,0.0,0.0
90260375,0.0,0.0,0.0,0.0,0.0,0.0
90262835,0.0,0.0,0.0,0.0,0.0,0.0
90270401,0.0,0.0,0.0,0.0,0.0,0.0
90319818,0.0,0.0,0.0,0.0,0.0,0.0
90321614,0.0,0.0,0.0,0.0,0.0,0.0
90362105,0.0,0.0,0.0,0.0,0.0,0.0
90408653,0.0,0.0,0.0,0.0,0.0,0.0
90415847,0.0,0.0,0.0,0.0,0.0,0.0
90475852,0.0,0.0,0.0,0.0,0.0,0.0
90491597,0.0,0.0,0.0,0.0,0.0,0.0
90513720,0.0,0.0,0.0,0.0,0.0,0.0
90598384,0.0,0.0,0.0,0.0,0.0,0.0
90648885,0.0,0.0,0.0,0.0,0.0,0.0
90697405,0.0,0.0,0.0,0.0,0.0,0.0
90721643,0.0,0.0,0.0,0.0,0.0,0.0
90763399,0.0,0.0,0.0,0.0,0.0,0.0
90881474,0.0,0.0,0.0,0.0,0.0,0.0
91102134,0.0,0.0,0.0,0.0,0.0,0.0
91102328,0.0,0.0,0.0,0.0,0.0,0.0
91125333,0.0,0.0,0.0,0.0,0.0,0.0
91168422,0.0,0.0,0.0,0.0,0.0,0.0
91183322,0.0,0.0,0.0,0.0,0.0,0.0
91464214,0.0,0.0,0.0,0.0,0.0,0.0
91577170,0.0,0.0,0.0,0.0,0.0,0.0
91639500,0.0,0.0,0.0,0.0,0.0,0.0
91671160,0.0,0.0,0.0,0.0,0.0,0.0
91894860,0.0,0.0,0.0,0.0,0.0,0.0
91965730,0.0,0.0,0.0,0.0,0.0,0.0
92019520,0.0,0.0,0.0,0.0,0.0,0.0
92157604,0.0,0.0,0.0,0.0,0.0,0.0
92180181,0.0,0.0,0.0,0.0,0.0,0.0
92228645,0.0,0.0,0.0,0.0,0.0,0.0
92449610,0.0,0.0,0.0,0.0,0.0,0.0
92450796,0.0,0.0,0.0,0.0,0.0,0.0
92505482,0.0,0.0,0.0,0.0,0.0,0.0
92508684,0.0,0.0,0.0,0.0,0.0,0.0
92518566,0.0,0.0,0.0,0.0,0.0,0.0
92520349,0.0,0.0,0.0,0.0,0.0,0.0
92576945,0.0,0.0,0.0,0.0,0.0,0.0
92584689,0.0,0.0,0.0,0.0,0.0,0.0
92597573,0.0,0.0,0.0,0.0,0.0,0.0
92633059,0.0,0.0,0.0,0.0,0.0,0.0
92679986,0.0,0.0,0.0,0.0,0.0,0.0
92690057,0.0,0.0,0.0,0.0,0.0,0.0
92722082,0.0,0.0,0.0,0.0,0.0,0.0
92777256,0.0,0.0,0.0,0.0,0.0,0.0
92900339,0.0,0.0,0.0,0.0,0.0,0.0
92937845,0.0,0.0,0.0,0.0,0.0,0.0
93023736,0.0,0.0,0.0,0.0,0.0,0.0
93028203,0.0,0.0,0.0,0.0,0.0,0.0
93072597,0.0,0.0,0.0,0.0,0.0,0.0
93166908,0.0,0.0,0.0,0.0,0.0,0.0
93177991,0.0,0.0,0.0,0.0,0.0,0.0
93285054,0.0,0.0,0.0,0.0,0.0,0.0
93291730,0.0,0.0,0.0,0.0,0.0,0.0
93306029,0.0,0.0,0.0,0.0,0.0,0.0
93338526,0.0,0.0,0.0,0.0,0.0,0.0
93547983,0.0,0.0,0.0,0.0,0.0,0.0
93677870,0.0,0.0,0.0,0.0,0.0,0.0
93724343,0.0,0.0,0.0,0.0,0.0,0.0
93776746,0.0,0.0,0.0,0.0,0.0,0.0
93841466,0.0,0.0,0.0,0.0,0.0,0.0
93850325,0.0,0.0,0.0,0.0,0.0,0.0
93888975,0.0,0.0,0.0,0.0,0.0,0.0
93899358,0.0,0.0,0.0,0.0,0.0,0.0
93901594,0.0,0.0,0.0,0.0,0.0,0.0
93925812,0.0,0.0,0.0,0.0,0.0,0.0
93931049,0.0,0.0,0.0,0.0,0.0,0.0
94024578,0.0,0.0,0.0,0.0,0.0,0.0
94028604,0.0,0.0,0.0,0.0,0.0,0.0
94190518,0.0,0.0,0.0,0.0,0.0,0.0
94194321,0.0,0.0,0.0,0.0,0.0,0.0
94302274,0.0,0.0,0.0,0.0,0.0,0.0
94408432,0.0,0.0,0.0,0.0,0.0,0.0
94448834,0.0,0.0,0.0,0.0,0.0,0.0
94455014,0.0,0.0,0.0,0.0,0.0,0.0
94484276,0.0,0.0,0.0,0.0,0.0,0.0
94554955,0.0,0.0,0.0,0.0,0.0,0.0
94576885,0.0,0.0,0.0,0.0,0.0,0.0
94584300,0.0,0.0,0.0,0.0,0.0,0.0
94600292,0.0,0.0,0.0,0.0,0.0,0.0
94643580,0.0,0.0,0.0,0.0,0.0,0.0
94662181,0.0,0.0,0.0,0.0,0.0,0.0
94702155,0.0,0.0,0.0,0.0,0.0,0.0
94742409,0.0,0.0,0.0,0.0,0.0,0.0
94768886,0.0,0.0,0.0,0.0,0.0,0.0
94827531,0.0,0.0,0.0,0.0,0.0,0.0
94827662,0.0,0.0,0.0,0.0,0.0,0.0
94860956,0.0,0.0,0.0,0.0,0.0,0.0
94899024,0.0,0.0,0.0,0.0,0.0,0.0
94899934,0.0,0.0,0.0,0.0,0.0,0.0
94945796,0.0,0.0,0.0,0.0,0.0,0.0
94953884,0.0,0.0,0.0,0.0,0.0,0.0
94957970,0.0,0.0,0.0,0.0,0.0,0.0
94973923,0.0,0.0,0.0,0.0,0.0,0.0
94978115,0.0,0.0,0.0,0.0,0.0,0.0
94982192,0.0,0.0,0.0,0.0,0.0,0.0
95096907,0.0,0.0,0.0,0.0,0.0,0.0
95177368,0.0,0.0,0.0,0.0,0.0,0.0
95209547,0.0,0.0,0.0,0.0,0.0,0.0
95226477,0.0,0.0,0.0,0.0,0.0,0.0
95243096,0.0,0.0,0.0,0.0,0.0,0.0
95261485,0.0,0.0,0.0,0.0,0.0,0.0
95387800,0.0,0.0,0.0,0.0,0.0,0.0
95396606,0.0,0.0,0.0,0.0,0.0,0.0
95483191,0.0,0.0,0.0,0.0,0.0,0.0
95630287,0.0,0.0,0.0,0.0,0.0,0.0
95645525,0.0,0.0,0.0,0.0,0.0,0.0
95665666,0.0,0.0,0.0,0.0,0.0,0.0
95671011,0.0,0.0,0.0,0.0,0.0,0.0
95716487,0.0,0.0,0.0,0.0,0.0,0.0
95719575,0.0,0.0,0.0,0.0,0.0,0.0
95760457,0.0,0.0,0.0,0.0,0.0,0.0
95784717,0.0,0.0,0.0,0.0,0.0,0.0
95788304,0.0,0.0,0.0,0.0,0.0,0.0
95870497,0.0,0.0,0.0,0.0,0.0,0.0
95878439,0.0,0.0,0.0,0.0,0.0,0.0
95905036,0.0,0.0,0.0,0.0,0.0,0.0
95940390,0.0,0.0,0.0,0.0,0.0,0.0
95953077,0.0,0.0,0.0,0.0,0.0,0.0
95957609,0.0,0.0,0.0,0.0,0.0,0.0
96094017,0.0,0.0,0.0,0.0,0.0,0.0
96107190,0.0,0.0,0.0,0.0,0.0,0.0
96130818,0.0,0.0,0.0,0.0,0.0,0.0
96143944,0.0,0.0,0.0,0.0,0.0,0.0
96211971,0.0,0.0,0.0,0.0,0.0,0.0
96272992,0.0,0.0,0.0,0.0,0.0,0.0
96399582,0.0,0.0,0.0,0.0,0.0,0.0
96403787,0.0,0.0,0.0,0.0,0.0,0.0
96474540,0.0,0.0,0.0,0.0,0.0,0.0
96480734,0.0,0.0,0.0,0.0,0.0,0.0
96518093,0.0,0.0,0.0,0.0,0.0,0.0
96529256,0.0,0.0,0.0,0.0,0.0,0.0
96531766,0.0,0.0,0.0,0.0,0.0,0.0
96542337,0.0,0.0,0.0,0.0,0.0,0.0
96572962,0.0,0.0,0.0,0.0,0.0,0.0
96769494,0.0,0.0,0.0,0.0,0.0,0.0
96817333,0.0,0.0,0.0,0.0,0.0,0.0
96831130,0.0,0.0,0.0,0.0,0.0,0.0
96879010,0.0,0.0,0.0,0.0,0.0,0.0
96898076,0.0,0.0,0.0,0.0,0.0,0.0
96957307,0.0,0.0,0.0,0.0,0.0,0.0
96962450,0.0,0.0,0.0,0.0,0.0,0.0
96977610,0.0,0.0,0.0,0.0,0.0,0.0
97012976,0.0,0.0,0.0,0.0,0.0,0.0
97020504,0.0,0.0,0.0,0.0,0.0,0.0
97064973,0.0,0.0,0.0,0.0,0.0,0.0
97148187,0.0,0.0,0.0,0.0,0.0,0.0
97192741,0.0,0.0,0.0,0.0,0.0,0.0
97227656,0.0,0.0,0.0,0.0,0.0,0.0
97241214,0.0,0.0,0.0,0.0,0.0,0.0
97338661,0.0,0.0,0.0,0.0,0.0,0.0
97558939,0.0,0.0,0.0,0.0,0.0,0.0
97898553,0.0,0.0,0.0,0.0,0.0,0.0
97930355,0.0,0.0,0.0,0.0,0.0,0.0
97955583,0.0,0.0,0.0,0.0,0.0,0.0
97988874,0.0,0.0,0.0,0.0,0.0,0.0
98023457,0.0,0.0,0.0,0.0,0.0,0.0
98025393,0.0,0.0,0.0,0.0,0.0,0.0
98058790,0.0,0.0,0.0,0.0,0.0,0.0
98111947,0.0,0.0,0.0,0.0,0.0,0.0
98151094,0.0,0.0,0.0,0.0,0.0,0.0
98189981,0.0,0.0,0.0,0.0,0.0,0.0
98216269,0.0,0.0,0.0,0.0,0.0,0.0
98279962,0.0,0.0,0.0,0.0,0.0,0.0
98295059,0.0,0.0,0.0,0.0,0.0,0.0
98299310,0.0,0.0,0.0,0.0,0.0,0.0
98555918,0.0,0.0,0.0,0.0,0.0,0.0
98693977,0.0,0.0,0.0,0.0,0.0,0.0
98762859,0.0,0.0,0.0,0.0,0.0,0.0
98796154,0.0,0.0,0.0,0.0,0.0,0.0
98834549,0.0,0.0,0.0,0.0,0.0,0.0
99006325,0.0,0.0,0.0,0.0,0.0,0.0
99253350,0.0,0.0,0.0,0.0,0.0,0.0
99272142,0.0,0.0,0.0,0.0,0.0,0.0
99350068,0.0,0.0,0.0,0.0,0.0,0.0
99350394,0.0,0.0,0.0,0.0,0.0,0.0
99411770,0.0,0.0,0.0,0.0,0.0,0.0
99533340,0.0,0.0,0.0,0.0,0.0,0.0
99547846,0.0,0.0,0.0,0.0,0.0,0.0
99673689,0.0,0.0,0.0,0.0,0.0,0.0
99705811,0.0,0.0,0.0,0.0,0.0,0.0
99780956,0.0,0.0,0.0,0.0,0.0,0.0
99799579,0.0,0.0,0.0,0.0,0.0,0.0
99803657,0.0,0.0,0.0,0.0,0.0,0.0
99807679,0.0,0.0,0.0,0.0,0.0,0.0
99887739,0.0,0.0,0.0,0.0,0.0,0.0
99889327,0.0,0.0,0.0,0.0,0.0,0.0
100082900,0.0,0.0,0.0,0.0,0.0,0.0
100167079,0.0,0.0,0.0,0.0,0.0,0.0
100269103,0.0,0.0,0.0,0.0,0.0,0.0
100346706,0.0,0.0,0.0,0.0,0.0,0.0
100377424,0.0,0.0,0.0,0.0,0.0,0.0
100404827,0.0,0.0,0.0,0.0,0.0,0.0
100408606,0.0,0.0,0.0,0.0,0.0,0.0
100451473,0.0,0.0,0.0,0.0,0.0,0.0
100519654,0.0,0.0,0.0,0.0,0.0,0.0
100527575,0.0,0.0,0.0,0.0,0.0,0.0
100585449,0.0,0.0,0.0,0.0,0.0,0.0
100672380,0.0,0.0,0.0,0.0,0.0,0.0
100701917,0.0,0.0,0.0,0.0,0.0,0.0
100738523,0.0,0.0,0.0,0.0,0.0,0.0
100792352,0.0,0.0,0.0,0.0,0.0,0.0
100802668,0.0,0.0,0.0,0.0,0.0,0.0
100847335,0.0,0.0,0.0,0.0,0.0,0.0
100868176,0.0,0.0,0.0,0.0,0.0,0.0
101019423,0.0,0.0,0.0,0.0,0.0,0.0
101027181,0.0,0.0,0.0,0.0,0.0,0.0
101092165,0.0,0.0,0.0,0.0,0.0,0.0
101101260,0.0,0.0,0.0,0.0,0.0,0.0
101173098,0.0,0.0,0.0,0.0,0.0,0.0
101181206,0.0,0.0,0.0,0.0,0.0,0.0
101183058,0.0,0.0,0.0,0.0,0.0,0.0
101239644,0.0,0.0,0.0,0.0,0.0,0.0
101267572,0.0,0.0,0.0,0.0,0.0,0.0
101432497,0.0,0.0,0.0,0.0,0.0,0.0
101502583,0.0,0.0,0.0,0.0,0.0,0.0
101572855,0.0,0.0,0.0,0.0,0.0,0.0
101593577,0.0,0.0,0.0,0.0,0.0,0.0
101868268,0.0,0.0,0.0,0.0,0.0,0.0
101945488,0.0,0.0,0.0,0.0,0.0,0.0
102064646,0.0,0.0,0.0,0.0,0.0,0.0
102087291,0.0,0.0,0.0,0.0,0.0,0.0
102097327,0.0,0.0,0.0,0.0,0.0,0.0
102165396,0.0,0.0,0.0,0.0,0.0,0.0
102175826,0.0,0.0,0.0,0.0,0.0,0.0
102260567,0.0,0.0,0.0,0.0,0.0,0.0
102361788,0.0,0.0,0.0,0.0,0.0,0.0
102472670,0.0,0.0,0.0,0.0,0.0,0.0
102490023,0.0,0.0,0.0,0.0,0.0,0.0
102503756,0.0,0.0,0.0,0.0,0.0,0.0
102543818,0.0,0.0,0.0,0.0,0.0,0.0
102599047,0.0,0.0,0.0,0.0,0.0,0.0
102783480,0.0,0.0,0.0,0.0,0.0,0.0
102789885,0.0,0.0,0.0,0.0,0.0,0.0
102890945,0.0,0.0,0.0,0.0,0.0,0.0
102896050,0.0,0.0,0.0,0.0,0.0,0.0
102905923,0.0,0.0,0.0,0.0,0.0,0.0
103035192,0.0,0.0,0.0,0.0,0.0,0.0
103195473,0.0,0.0,0.0,0.0,0.0,0.0
103227387,0.0,0.0,0.0,0.0,0.0,0.0
103300722,0.0,0.0,0.0,0.0,0.0,0.0
103506859,0.0,0.0,0.0,0.0,0.0,0.0
103698933,0.0,0.0,0.0,0.0,0.0,0.0
103851972,0.0,0.0,0.0,0.0,0.0,0.0
103872567,0.0,0.0,0.0,0.0,0.0,0.0
103888799,0.0,0.0,0.0,0.0,0.0,0.0
103948402,0.0,0.0,0.0,0.0,0.0,0.0
104061443,0.0,0.0,0.0,0.0,0.0,0.0
104179568,0.0,0.0,0.0,0.0,0.0,0.0
104209205,0.0,0.0,0.0,0.0,0.0,0.0
104226734,0.0,0.0,0.0,0.0,0.0,0.0
104331090,0.0,0.0,0.0,0.0,0.0,0.0
104357860,0.0,0.0,0.0,0.0,0.0,0.0
104405583,0.0,0.0,0.0,0.0,0.0,0.0
104535791,0.0,0.0,0.0,0.0,0.0,0.0
104561162,0.0,0.0,0.0,0.0,0.0,0.0
104587214,0.0,0.0,0.0,0.0,0.0,0.0
104660112,0.0,0.0,0.0,0.0,0.0,0.0
104681228,0.0,0.0,0.0,0.0,0.0,0.0
104734374,0.0,0.0,0.0,0.0,0.0,0.0
104777879,0.0,0.0,0.0,0.0,0.0,0.0
104837090,0.0,0.0,0.0,0.0,0.0,0.0
104837763,0.0,0.0,0.0,0.0,0.0,0.0
104844351,0.0,0.0,0.0,0.0,0.0,0.0
104979033,0.0,0.0,0.0,0.0,0.0,0.0
105099038,0.0,0.0,0.0,0.0,0.0,0.0
105143485,0.0,0.0,0.0,0.0,0.0,0.0
105311497,0.0,0.0,0.0,0.0,0.0,0.0
105345573,0.0,0.0,0.0,0.0,0.0,0.0
105347224,0.0,0.0,0.0,0.0,0.0,0.0
105517647,0.0,0.0,0.0,0.0,0.0,0.0
105523641,0.0,0.0,0.0,0.0,0.0,0.0
105526812,0.0,0.0,0.0,0.0,0.0,0.0
105530860,0.0,0.0,0.0,0.0,0.0,0.0
105566057,0.0,0.0,0.0,0.0,0.0,0.0
105571969,0.0,0.0,0.0,0.0,0.0,0.0
105822711,0.0,0.0,0.0,0.0,0.0,0.0
105920873,0.0,0.0,0.0,0.0,0.0,0.0
105987222,0.0,0.0,0.0,0.0,0.0,0.0
106128943,0.0,0.0,0.0,0.0,0.0,0.0
106441093,0.0,0.0,0.0,0.0,0.0,0.0
106449650,0.0,0.0,0.0,0.0,0.0,0.0
107389576,0.0,0.0,0.0,0.0,0.0,0.0
107415572,0.0,0.0,0.0,0.0,0.0,0.0
107465353,0.0,0.0,0.0,0.0,0.0,0.0
107590382,0.0,0.0,0.0,0.0,0.0,0.0
107874431,0.0,0.0,0.0,0.0,0.0,0.0
107914926,0.0,0.0,0.0,0.0,0.0,0.0
108198758,0.0,0.0,0.0,0.0,0.0,0.0
108405866,0.0,0.0,0.0,0.0,0.0,0.0
108430377,0.0,0.0,0.0,0.0,0.0,0.0
108447524,0.0,0.0,0.0,0.0,0.0,0.0
108578131,0.0,0.0,0.0,0.0,0.0,0.0
108755887,0.0,0.0,0.0,0.0,0.0,0.0
108791912,0.0,0.0,0.0,0.0,0.0,0.0
108850968,0.0,0.0,0.0,0.0,0.0,0.0
108893470,0.0,0.0,0.0,0.0,0.0,0.0
108902615,0.0,0.0,0.0,0.0,0.0,0.0
108996416,0.0,0.0,0.0,0.0,0.0,0.0
109120287,0.0,0.0,0.0,0.0,0.0,0.0
109167733,0.0,0.0,0.0,0.0,0.0,0.0
109175280,0.0,0.0,0.0,0.0,0.0,0.0
109364659,0.0,0.0,0.0,0.0,0.0,0.0
109487881,0.0,0.0,0.0,0.0,0.0,0.0
109506331,0.0,0.0,0.0,0.0,0.0,0.0
109733197,0.0,0.0,0.0,0.0,0.0,0.0
110169286,0.0,0.0,0.0,0.0,0.0,0.0
110413469,0.0,0.0,0.0,0.0,0.0,0.0
110522293,0.0,0.0,0.0,0.0,0.0,0.0
110888308,0.0,0.0,0.0,0.0,0.0,0.0
110907966,0.0,0.0,0.0,0.0,0.0,0.0
111001243,0.0,0.0,0.0,0.0,0.0,0.0
111179236,0.0,0.0,0.0,0.0,0.0,0.0
111253359,0.0,0.0,0.0,0.0,0.0,0.0
111270519,0.0,0.0,0.0,0.0,0.0,0.0
111495946,0.0,0.0,0.0,0.0,0.0,0.0
111564968,0.0,0.0,0.0,0.0,0.0,0.0
111939115,0.0,0.0,0.0,0.0,0.0,0.0
112156803,0.0,0.0,0.0,0.0,0.0,0.0
112328934,0.0,0.0,0.0,0.0,0.0,0.0
112448470,0.0,0.0,0.0,0.0,0.0,0.0
112528417,0.0,0.0,0.0,0.0,0.0,0.0
112594776,0.0,0.0,0.0,0.0,0.0,0.0
112607644,0.0,0.0,0.0,0.0,0.0,0.0
112616099,0.0,0.0,0.0,0.0,0.0,0.0
112705504,0.0,0.0,0.0,0.0,0.0,0.0
112817515,0.0,0.0,0.0,0.0,0.0,0.0
112819622,0.0,0.0,0.0,0.0,0.0,0.0
112863857,0.0,0.0,0.0,0.0,0.0,0.0
112926354,0.0,0.0,0.0,0.0,0.0,0.0
113045576,0.0,0.0,0.0,0.0,0.0,0.0
113131283,0.0,0.0,0.0,0.0,0.0,0.0
113187976,0.0,0.0,0.0,0.0,0.0,0.0
113413675,0.0,0.0,0.0,0.0,0.0,0.0
113422221,0.0,0.0,0.0,0.0,0.0,0.0
113438845,0.0,0.0,0.0,0.0,0.0,0.0
113469022,0.0,0.0,0.0,0.0,0.0,0.0
113472506,0.0,0.0,0.0,0.0,0.0,0.0
113475964,0.0,0.0,0.0,0.0,0.0,0.0
113688152,0.0,0.0,0.0,0.0,0.0,0.0
113754487,0.0,0.0,0.0,0.0,0.0,0.0
113819870,0.0,0.0,0.0,0.0,0.0,0.0
113909111,0.0,0.0,0.0,0.0,0.0,0.0
113936932,0.0,0.0,0.0,0.0,0.0,0.0
113965982,0.0,0.0,0.0,0.0,0.0,0.0
114080958,0.0,0.0,0.0,0.0,0.0,0.0
114086489,0.0,0.0,0.0,0.0,0.0,0.0
114193417,0.0,0.0,0.0,0.0,0.0,0.0
114381128,0.0,0.0,0.0,0.0,0.0,0.0
114459061,0.0,0.0,0.0,0.0,0.0,0.0
114480216,0.0,0.0,0.0,0.0,0.0,0.0
114607659,0.0,0.0,0.0,0.0,0.0,0.0
114909954,0.0,0.0,0.0,0.0,0.0,0.0
114962808,0.0,0.0,0.0,0.0,0.0,0.0
115283468,0.0,0.0,0.0,0.0,0.0,0.0
115381300,0.0,0.0,0.0,0.0,0.0,0.0
115446262,0.0,0.0,0.0,0.0,0.0,0.0
115590410,0.0,0.0,0.0,0.0,0.0,0.0
115644165,0.0,0.0,0.0,0.0,0.0,0.0
115806453,0.0,0.0,0.0,0.0,0.0,0.0
115817124,0.0,0.0,0.0,0.0,0.0,0.0
115974869,0.0,0.0,0.0,0.0,0.0,0.0
116127608,0.0,0.0,0.0,0.0,0.0,0.0
116203312,0.0,0.0,0.0,0.0,0.0,0.0
116314555,0.0,0.0,0.0,0.0,0.0,0.0
116347967,0.0,0.0,0.0,0.0,0.0,0.0
116414017,0.0,0.0,0.0,0.0,0.0,0.0
116419506,0.0,0.0,0.0,0.0,0.0,0.0
116453510,0.0,0.0,0.0,0.0,0.0,0.0
116465835,0.0,0.0,0.0,0.0,0.0,0.0
116517284,0.0,0.0,0.0,0.0,0.0,0.0
116546663,0.0,0.0,0.0,0.0,0.0,0.0
116560605,0.0,0.0,0.0,0.0,0.0,0.0
116657189,0.0,0.0,0.0,0.0,0.0,0.0
116714687,0.0,0.0,0.0,0.0,0.0,0.0
116743574,0.0,0.0,0.0,0.0,0.0,0.0
116855614,0.0,0.0,0.0,0.0,0.0,0.0
116925333,0.0,0.0,0.0,0.0,0.0,0.0
116970519,0.0,0.0,0.0,0.0,0.0,0.0
117006202,0.0,0.0,0.0,0.0,0.0,0.0
117191503,0.0,0.0,0.0,0.0,0.0,0.0
117825620,0.0,0.0,0.0,0.0,0.0,0.0
117941446,0.0,0.0,0.0,0.0,0.0,0.0
117990688,0.0,0.0,0.0,0.0,0.0,0.0
118136537,0.0,0.0,0.0,0.0,0.0,0.0
118180543,0.0,0.0,0.0,0.0,0.0,0.0
118371479,0.0,0.0,0.0,0.0,0.0,0.0
118647935,0.0,0.0,0.0,0.0,0.0,0.0
118726007,0.0,0.0,0.0,0.0,0.0,0.0
118858501,0.0,0.0,0.0,0.0,0.0,0.0
118932290,0.0,0.0,0.0,0.0,0.0,0.0
119081749,0.0,0.0,0.0,0.0,0.0,0.0
119260089,0.0,0.0,0.0,0.0,0.0,0.0
119268867,0.0,0.0,0.0,0.0,0.0,0.0
119284400,0.0,0.0,0.0,0.0,0.0,0.0
119291938,0.0,0.0,0.0,0.0,0.0,0.0
119455248,0.0,0.0,0.0,0.0,0.0,0.0
119577405,0.0,0.0,0.0,0.0,0.0,0.0
119733747,0.0,0.0,0.0,0.0,0.0,0.0
119826698,0.0,0.0,0.0,0.0,0.0,0.0
119926754,0.0,0.0,0.0,0.0,0.0,0.0
120045592,0.0,0.0,0.0,0.0,0.0,0.0
120163524,0.0,0.0,0.0,0.0,0.0,0.0
120285726,0.0,0.0,0.0,0.0,0.0,0.0
120377946,0.0,0.0,0.0,0.0,0.0,0.0
120700462,0.0,0.0,0.0,0.0,0.0,0.0
120814826,0.0,0.0,0.0,0.0,0.0,0.0
120890672,0.0,0.0,0.0,0.0,0.0,0.0
120906631,0.0,0.0,0.0,0.0,0.0,0.0
120947776,0.0,0.0,0.0,0.0,0.0,0.0
120964355,0.0,0.0,0.0,0.0,0.0,0.0
121136070,0.0,0.0,0.0,0.0,0.0,0.0
121190300,0.0,0.0,0.0,0.0,0.0,0.0
121245486,0.0,0.0,0.0,0.0,0.0,0.0
121257143,0.0,0.0,0.0,0.0,0.0,0.0
121283550,0.0,0.0,0.0,0.0,0.0,0.0
121304810,0.0,0.0,0.0,0.0,0.0,0.0
121325015,0.0,0.0,0.0,0.0,0.0,0.0
121340729,0.0,0.0,0.0,0.0,0.0,0.0
121373920,0.0,0.0,0.0,0.0,0.0,0.0
121403854,0.0,0.0,0.0,0.0,0.0,0.0
121433604,0.0,0.0,0.0,0.0,0.0,0.0
121514100,0.0,0.0,0.0,0.0,0.0,0.0
121808128,0.0,0.0,0.0,0.0,0.0,0.0
121877158,0.0,0.0,0.0,0.0,0.0,0.0
121941763,0.0,0.0,0.0,0.0,0.0,0.0
122242747,0.0,0.0,0.0,0.0,0.0,0.0
122265153,0.0,0.0,0.0,0.0,0.0,0.0
122325809,0.0,0.0,0.0,0.0,0.0,0.0
122373853,0.0,0.0,0.0,0.0,0.0,0.0
122393335,0.0,0.0,0.0,0.0,0.0,0.0
122393844,0.0,0.0,0.0,0.0,0.0,0.0
122763568,0.0,0.0,0.0,0.0,0.0,0.0
122773136,0.0,0.0,0.0,0.0,0.0,0.0
122988608,0.0,0.0,0.0,0.0,0.0,0.0
123138205,0.0,0.0,0.0,0.0,0.0,0.0
123185335,0.0,0.0,0.0,0.0,0.0,0.0
123277787,0.0,0.0,0.0,0.0,0.0,0.0
123434536,0.0,0.0,0.0,0.0,0.0,0.0
123462941,0.0,0.0,0.0,0.0,0.0,0.0
123463522,0.0,0.0,0.0,0.0,0.0,0.0
123616274,0.0,0.0,0.0,0.0,0.0,0.0
123708547,0.0,0.0,0.0,0.0,0.0,0.0
123884851,0.0,0.0,0.0,0.0,0.0,0.0
124007839,0.0,0.0,0.0,0.0,0.0,0.0
124061748,0.0,0.0,0.0,0.0,0.0,0.0
124102476,0.0,0.0,0.0,0.0,0.0,0.0
124139358,0.0,0.0,0.0,0.0,0.0,0.0
124236762,0.0,0.0,0.0,0.0,0.0,0.0
124298566,0.0,0.0,0.0,0.0,0.0,0.0
124365788,0.0,0.0,0.0,0.0,0.0,0.0
124434372,0.0,0.0,0.0,0.0,0.0,0.0
124469103,0.0,0.0,0.0,0.0,0.0,0.0
124489668,0.0,0.0,0.0,0.0,0.0,0.0
124503183,0.0,0.0,0.0,0.0,0.0,0.0
124548913,0.0,0.0,0.0,0.0,0.0,0.0
124576901,0.0,0.0,0.0,0.0,0.0,0.0
124587277,0.0,0.0,0.0,0.0,0.0,0.0
124631604,0.0,0.0,0.0,0.0,0.0,0.0
124796699,0.0,0.0,0.0,0.0,0.0,0.0
124867310,0.0,0.0,0.0,0.0,0.0,0.0
64979,0.0,0.0,0.0,0.0,0.0,0.0
129999,0.0,0.0,0.0,0.0,0.0,0.0
266234,0.0,0.0,0.0,0.0,0.0,0.0
1037783,0.0,0.0,0.0,0.0,0.0,0.0
1179345,0.0,0.0,0.0,0.0,0.0,0.0
2354208,0.0,0.0,0.0,0.0,0.0,0.0
2546086,0.0,0.0,0.0,0.0,0.0,0.0
2576419,0.0,0.0,0.0,0.0,0.0,0.0
2765650,0.0,0.0,0.0,0.0,0.0,0.0
2866575,0.0,0.0,0.0,0.0,0.0,0.0
